Date,Open,High,Low,Close,Moving Average 21,Moving Average 43,Moving Average 178,Wilder's RSI 14,Commodity Channel Index (CCI) 14
12/3/2019 1:36:00 PM,335.42,335.55,335.34,335.55,335.2443,335.054,334.9808,60.6355,41.6123
12/3/2019 1:38:00 PM,335.54,335.62,335.4,335.54,335.2738,335.0677,334.9836,60.19445,53.39656
12/3/2019 1:40:00 PM,335.55,336.09,335.45,336.08,335.3138,335.0953,334.9889,72.04401,257.879
12/3/2019 1:42:00 PM,336.08,336.55,335.96,336.19,335.3676,335.123,334.9959,73.75803,318.5783
12/3/2019 1:44:00 PM,336.19,336.56,336.15,336.41,335.4414,335.1616,335.0044,76.81882,219.1625
12/3/2019 1:46:00 PM,336.41,336.69,336.39,336.63,335.5267,335.1993,335.0156,79.40567,182.4801
12/3/2019 1:48:00 PM,336.63,336.85,336.4,336.44,335.5909,335.2351,335.0243,71.93915,135.6182
12/3/2019 1:50:00 PM,336.44,336.66,336.33,336.35,335.6609,335.2665,335.0299,68.64657,94.21806
12/3/2019 1:52:00 PM,336.31,336.5,336.25,336.46,335.74,335.304,335.0366,70.42791,73.48849
12/3/2019 1:54:00 PM,336.46,336.53,336.31,336.47,335.8081,335.3507,335.0448,70.59167,67.30355
12/3/2019 1:56:00 PM,336.47,336.57,336.39,336.44,335.8714,335.3935,335.0523,69.35217,62.88991
12/3/2019 1:58:00 PM,336.52,336.52,336.19,336.42,335.9195,335.4347,335.059,68.4892,43.1267
12/3/2019 2:00:00 PM,336.42,336.58,336.4,336.4,335.9681,335.4716,335.0665,67.5822,51.84534
12/3/2019 2:02:00 PM,336.4,336.57,336.29,336.41,336.0091,335.5079,335.0747,67.81173,39.73735
12/3/2019 2:04:00 PM,336.41,336.5,336.25,336.43,336.0505,335.5437,335.0839,68.2945,23.94003
12/3/2019 2:06:00 PM,336.43,336.56,336.31,336.35,336.0891,335.5807,335.0944,64.14839,12.80929
12/3/2019 2:08:00 PM,336.35,336.52,336.3,336.32,336.1271,335.6147,335.1033,62.61309,-51.03389
12/3/2019 2:10:00 PM,336.35,336.51,336,336.17,336.1605,335.6447,335.1096,55.46515,-227.5424
12/3/2019 2:12:00 PM,336.17,336.45,336.17,336.45,336.2086,335.6802,335.1185,63.77809,-74.21136
12/3/2019 2:14:00 PM,336.45,336.45,336.16,336.24,336.2462,335.7109,335.1271,55.42155,-140.4255
12/3/2019 2:16:00 PM,336.26,336.27,336.1,336.24,336.2852,335.7363,335.1361,48.56836,-185.6753
12/3/2019 2:18:00 PM,336.24,336.48,336.23,336.29,336.3205,335.7626,335.1464,50.14936,-36.94785
12/3/2019 2:20:00 PM,336.29,336.32,335.96,336.02,336.3433,335.7879,335.1555,42.54589,-196.6208
12/3/2019 2:22:00 PM,336.02,336.02,335.82,335.87,336.3333,335.81,335.166,39.00785,-229.2968
12/3/2019 2:24:00 PM,335.87,336.01,335.85,335.99,336.3238,335.8275,335.175,43.08543,-154.1157
12/3/2019 2:26:00 PM,335.99,336.3,335.98,336.06,336.3071,335.8507,335.1846,45.37971,-63.76073
