Date,Open,High,Low,Close,Moving Average 21,Moving Average 43,Moving Average 178,Wilder's RSI 14,Commodity Channel Index (CCI) 14
12/4/2019 10:18:00 AM,311.63,311.64,311.46,311.55,311.6871,311.4846,,50.4205,-94.89837
12/4/2019 10:19:00 AM,311.55,311.6,311.47,311.55,311.681,311.5019,,46.58,-88.42417
12/4/2019 10:20:00 AM,311.56,311.67,311.56,311.66,311.6805,311.5121,,52.6799,-28.34998
12/4/2019 10:21:00 AM,311.66,311.8,311.66,311.79,311.6862,311.5274,,58.68373,58.43317
12/4/2019 10:22:00 AM,311.79,311.87,311.74,311.74,311.69,311.5396,,55.75282,95.92065
12/4/2019 10:23:00 AM,311.74,311.75,311.63,311.67,311.6948,311.5512,,51.85111,31.58262
12/4/2019 10:24:00 AM,311.67,311.74,311.65,311.68,311.6953,311.5649,,52.3631,46.73965
12/4/2019 10:25:00 AM,311.68,311.8,311.65,311.73,311.6909,311.5809,,54.94889,87.10529
12/4/2019 10:26:00 AM,311.73,311.78,311.58,311.62,311.6824,311.5937,,48.68867,19.60349
12/4/2019 10:27:00 AM,311.62,311.64,311.5,311.6,311.6738,311.6033,,47.62697,-61.78144
12/4/2019 10:28:00 AM,311.6,311.6,311.44,311.46,311.6567,311.6116,,40.89938,-131.2904
12/4/2019 10:29:00 AM,311.46,311.51,311.46,311.5,311.6371,311.6205,,43.36135,-130.0966
12/4/2019 10:30:00 AM,311.5,311.5,311.43,311.47,311.6219,311.6288,,41.95024,-120.0789
12/4/2019 10:31:00 AM,311.47,311.55,311.36,311.54,311.6119,311.6363,,46.339,-89.67894
12/4/2019 10:32:00 AM,311.53,311.53,311.39,311.49,311.6005,311.6393,,43.79157,-89.64138
12/4/2019 10:33:00 AM,311.49,311.57,311.48,311.56,311.5971,311.6423,,48.09271,-44.70374
12/4/2019 10:34:00 AM,311.56,311.63,311.53,311.6,311.5991,311.6481,,50.42734,-9.323226
12/4/2019 10:35:00 AM,311.6,311.66,311.55,311.57,311.6005,311.6509,,48.66009,3.128253
12/4/2019 10:36:00 AM,311.57,311.59,311.5,311.52,311.5991,311.6509,,45.7793,-31.51408
12/4/2019 10:37:00 AM,311.52,311.64,311.52,311.64,311.5981,311.6514,,52.9739,33.58195
12/4/2019 10:38:00 AM,311.64,311.69,311.59,311.68,311.601,311.6505,309.8688,55.11048,91.85117
12/4/2019 10:39:00 AM,311.68,311.68,311.54,311.55,311.601,311.6458,309.8844,47.54543,43.8567
12/4/2019 10:40:00 AM,311.54,311.57,311.48,311.56,311.6014,311.6421,309.9003,48.13577,-10.88719
12/4/2019 10:41:00 AM,311.56,311.63,311.54,311.59,311.5981,311.64,309.9163,49.95358,57.1762
12/4/2019 10:42:00 AM,311.59,311.69,311.56,311.64,311.5909,311.6393,309.9327,52.91675,98.15192
12/4/2019 10:43:00 AM,311.64,311.65,311.46,311.52,311.5805,311.6358,309.9488,45.89452,-20.67997
12/4/2019 10:44:00 AM,311.52,311.55,311.46,311.52,311.5733,311.6326,309.9648,40.15581,-76.67728
12/4/2019 10:45:00 AM,311.53,311.59,311.48,311.49,311.5643,311.6307,309.9811,38.84832,-69.71841
12/4/2019 10:46:00 AM,311.48,311.57,311.47,311.57,311.5567,311.6284,309.9985,44.07869,-57.24123
12/4/2019 10:47:00 AM,311.57,311.69,311.57,311.68,311.5595,311.6251,310.0162,50.36312,119.1049
12/4/2019 10:48:00 AM,311.68,311.77,311.68,311.73,311.5657,311.6235,310.0345,52.95255,195.2056
12/4/2019 10:49:00 AM,311.74,311.75,311.68,311.75,311.5795,311.6228,310.0532,53.98564,149.645
12/4/2019 10:50:00 AM,311.75,311.87,311.75,311.81,311.5943,311.6226,310.0721,57.03524,181.3851
12/4/2019 10:51:00 AM,311.81,311.83,311.76,311.78,311.609,311.6195,310.0906,55.06998,129.5028
12/4/2019 10:52:00 AM,311.78,311.82,311.74,311.81,311.6219,311.62,310.1093,56.67756,107.3881
12/4/2019 10:53:00 AM,311.81,311.86,311.77,311.85,311.639,311.6223,310.1284,58.79504,108.4443
12/4/2019 10:54:00 AM,311.85,311.85,311.73,311.8,311.6505,311.624,310.1476,55.16485,74.72555
12/4/2019 10:55:00 AM,311.8,311.84,311.79,311.79,311.6595,311.6277,310.1667,54.44261,72.56123
12/4/2019 10:56:00 AM,311.79,311.82,311.76,311.77,311.669,311.6326,310.185,52.94504,51.61563
